year,id_,wrkstat,marital,age,educ,degree,sex,hompop,tvhours,coninc,ballot
2018,1509,Working part time,Divorced,45,17,Associate/junior college,FEMALE,1,1,19277.5,Ballot b
2018,1510,Working full time,Married,23,13,Associate/junior college,FEMALE,4,1,13143.75,Ballot a
2018,1511,Working full time,Never married,25,16,Associate/junior college,FEMALE,1,.i:  Inapplicable,31545.0,Ballot c
2018,1512,Working full time,Never married,23,14,High school,FEMALE,2,1,14896.25,Ballot b
2018,1513,Other,Married,57,12,High school,MALE,2,10,31545.0,Ballot b
2018,1514,Working part time,Married,58,14,Associate/junior college,FEMALE,3,2,-100.0,Ballot a
2018,1515,Working full time,Divorced,50,8,Less than high school,FEMALE,2,.i:  Inapplicable,22782.5,Ballot c
2018,1516,Retired,Never married,70,13,High school,MALE,1,6,19277.5,Ballot b
2018,1517,Working full time,Separated,58,14,Associate/junior college,FEMALE,1,2,16648.75,Ballot a
2018,1518,Retired,Divorced,68,15,Associate/junior college,FEMALE,4,.i:  Inapplicable,47317.5,Ballot c
2018,1519,Working part time,Married,25,14,Associate/junior college,FEMALE,4,12,47317.5,Ballot b
2018,1520,Retired,Widowed,68,12,High school,FEMALE,3,5,70100.0,Ballot a
2018,1521,Working part time,Divorced,54,12,High school,FEMALE,1,.i:  Inapplicable,9638.75,Ballot c
2018,1522,Keeping house,Divorced,30,10,Less than high school,FEMALE,4,2,2453.5,Ballot b
2018,1523,Working part time,Divorced,64,12,High school,FEMALE,3,2,26287.5,Ballot a
2018,1524,Working full time,Married,58,11,Less than high school,MALE,2,.i:  Inapplicable,47317.5,Ballot c
2018,1525,Other,Married,69,No formal schooling,Less than high school,FEMALE,2,2,-100.0,Ballot b
2018,1526,"With a job, but not at work because of temporary illness, vacation, strike",Married,56,12,High school,FEMALE,4,4,70100.0,Ballot a
2018,1527,Retired,Married,69,10,High school,FEMALE,2,.i:  Inapplicable,6309.0,Ballot c
2018,1528,Working full time,Married,46,12,High school,MALE,2,3,-100.0,Ballot b
2018,1529,Working full time,Divorced,34,11,Less than high school,MALE,4,2,26287.5,Ballot a
2018,1530,Retired,Divorced,67,13,High school,FEMALE,1,1,9638.75,Ballot a
2018,1531,Keeping house,Never married,40,13,High school,FEMALE,1,4,350.5,Ballot a
2018,1532,Keeping house,Divorced,44,12,High school,FEMALE,3,3,14896.25,Ballot b
2018,1533,Working full time,Never married,32,15,Associate/junior college,FEMALE,3,1,47317.5,Ballot a
2018,1534,Working part time,Never married,33,10,Less than high school,MALE,4,8,84120.0,Ballot b
2018,1535,Working full time,Married,35,9,Less than high school,MALE,3,5,-100.0,Ballot a
2018,1536,Retired,Married,70,15,Associate/junior college,FEMALE,3,4,38555.0,Ballot b
2018,1537,Other,Never married,59,13,High school,MALE,1,.i:  Inapplicable,7886.25,Ballot c
2018,1538,Working full time,Never married,32,9,Less than high school,FEMALE,3,3,350.5,Ballot b
2018,1539,Working full time,Married,53,12,High school,MALE,6,2,13143.75,Ballot a
2018,1540,"Unemployed, laid off, looking for work",Never married,39,10,Less than high school,FEMALE,3,.i:  Inapplicable,-100.0,Ballot c
2018,1541,Working full time,Married,43,19,Graduate,FEMALE,3,2,112160.0,Ballot b
2018,1542,Working full time,Never married,26,12,High school,MALE,4,4,47317.5,Ballot a
2018,1543,Retired,Married,64,20,Graduate,MALE,2,.i:  Inapplicable,84120.0,Ballot c
2018,1544,Working full time,Divorced,62,11,High school,FEMALE,1,.i:  Inapplicable,5257.5,Ballot c
2018,1545,Retired,Divorced,72,17,Bachelor's,MALE,1,.i:  Inapplicable,47317.5,Ballot c
2018,1546,Working full time,Married,58,12,High school,FEMALE,2,3,-100.0,Ballot a
2018,1547,Working full time,Married,22,12,Less than high school,FEMALE,4,.i:  Inapplicable,70100.0,Ballot c
2018,1548,Working full time,Married,60,11,Less than high school,MALE,2,10,2453.5,Ballot b
2018,1549,Working full time,Married,42,13,High school,MALE,2,2,47317.5,Ballot b
2018,1550,Retired,Divorced,62,16,Graduate,MALE,2,1,38555.0,Ballot a
2018,1551,Keeping house,Divorced,39,14,Associate/junior college,FEMALE,3,2,26287.5,Ballot b
2018,1552,Working full time,Married,24,12,High school,FEMALE,2,3,26287.5,Ballot a
2018,1553,Keeping house,Never married,38,11,Less than high school,FEMALE,2,.i:  Inapplicable,7886.25,Ballot c
2018,1554,Working full time,Married,39,14,High school,FEMALE,4,0 hours,38555.0,Ballot b
2018,1555,Working full time,Married,32,16,Bachelor's,FEMALE,2,.i:  Inapplicable,158201.84123,Ballot c
2018,1556,Working full time,Married,85,17,Graduate,MALE,2,3,158201.84123,Ballot b
2018,1557,Retired,Widowed,88,10,High school,MALE,1,.i:  Inapplicable,70100.0,Ballot c
2018,1558,Working full time,Married,44,17,Bachelor's,FEMALE,3,2,70100.0,Ballot b
2018,1559,Keeping house,Never married,18,12,High school,MALE,3,.i:  Inapplicable,-100.0,Ballot c
2018,1560,Working part time,Never married,32,14,Associate/junior college,FEMALE,2,2,13143.75,Ballot b
2018,1561,Working full time,Married,60,18,Bachelor's,FEMALE,2,2,57832.5,Ballot a
2018,1562,Working full time,Married,.n:  No answer,14,High school,MALE,2,1,98140.0,Ballot b
2018,1563,Retired,Married,72,18,Graduate,FEMALE,2,.i:  Inapplicable,47317.5,Ballot c
2018,1564,Working full time,Widowed,61,19,Graduate,FEMALE,2,0 hours,70100.0,Ballot b
2018,1565,Working full time,Married,27,14,High school,FEMALE,3,2,47317.5,Ballot a
2018,1566,Working full time,Married,42,11,Less than high school,MALE,2,8,31545.0,Ballot a
2018,1567,Working full time,Separated,51,16,Bachelor's,MALE,1,12,38555.0,Ballot b
2018,1568,Working full time,Married,38,12,High school,MALE,3,.i:  Inapplicable,57832.5,Ballot c
2018,1569,Working part time,Divorced,44,15,High school,FEMALE,1,5,9638.75,Ballot b
2018,1570,Working full time,Never married,37,17,Bachelor's,MALE,1,.i:  Inapplicable,31545.0,Ballot c
2018,1571,Retired,Widowed,73,10,Less than high school,FEMALE,1,7,7886.25,Ballot a
2018,1572,In school,Never married,21,15,High school,MALE,3,.i:  Inapplicable,38555.0,Ballot c
2018,1573,"Unemployed, laid off, looking for work",Never married,60,12,High school,MALE,1,.i:  Inapplicable,-100.0,Ballot c
2018,1574,Working part time,Married,70,12,High school,FEMALE,2,5,16648.75,Ballot a
2018,1575,Retired,Separated,70,18,Graduate,FEMALE,1,.i:  Inapplicable,-100.0,Ballot c
2018,1576,Retired,Married,89 or older,14,Associate/junior college,MALE,2,4,11391.25,Ballot b
2018,1577,Working full time,Never married,35,11,Less than high school,FEMALE,3,4,9638.75,Ballot a
2018,1578,Working full time,Married,51,14,High school,FEMALE,2,.i:  Inapplicable,47317.5,Ballot c
2018,1579,Working full time,Married,37,12,High school,FEMALE,2,3,31545.0,Ballot a
2018,1580,Retired,Married,71,15,High school,MALE,2,2,38555.0,Ballot a
2018,1581,Working full time,Married,35,12,High school,MALE,2,.i:  Inapplicable,57832.5,Ballot c
2018,1582,Retired,Married,78,14,High school,MALE,2,4,38555.0,Ballot a
2018,1583,Working full time,Never married,32,12,High school,MALE,2,.i:  Inapplicable,38555.0,Ballot c
2018,1584,Working full time,Divorced,62,14,High school,MALE,1,0 hours,98140.0,Ballot b
2018,1585,Working full time,Married,41,14,Graduate,FEMALE,2,.i:  Inapplicable,38555.0,Ballot c
2018,1586,Keeping house,Married,36,12,High school,FEMALE,3,0 hours,13143.75,Ballot b
2018,1587,Working part time,Never married,20,13,High school,MALE,4,3,70100.0,Ballot b
2018,1588,Working full time,Never married,36,13,High school,FEMALE,1,4,3154.5,Ballot a
2018,1589,Retired,Widowed,85,14,High school,MALE,1,6,84120.0,Ballot a
2018,1590,Retired,Widowed,71,16,Bachelor's,MALE,1,2,26287.5,Ballot a
2018,1591,Working full time,Never married,30,16,Bachelor's,MALE,1,.i:  Inapplicable,47317.5,Ballot c
2018,1592,Retired,Widowed,81,12,High school,FEMALE,2,3,13143.75,Ballot b
2018,1593,Retired,Married,88,11,High school,MALE,1,2,9638.75,Ballot a
2018,1594,Retired,Divorced,76,16,Bachelor's,FEMALE,1,.i:  Inapplicable,47317.5,Ballot c
2018,1595,"Unemployed, laid off, looking for work",Married,59,16,Bachelor's,FEMALE,2,1,158201.84123,Ballot b
2018,1596,Retired,Widowed,88,14,Associate/junior college,FEMALE,1,6,47317.5,Ballot a
2018,1597,Retired,Widowed,64,11,High school,FEMALE,1,.i:  Inapplicable,11391.25,Ballot c
2018,1598,Retired,Never married,75,12,High school,FEMALE,2,4,7886.25,Ballot b
2018,1599,Working full time,Divorced,55,9,High school,FEMALE,1,.i:  Inapplicable,9638.75,Ballot c
2018,1600,Working full time,Never married,55,12,High school,FEMALE,2,.i:  Inapplicable,26287.5,Ballot c
2018,1601,Retired,Married,61,20,Graduate,MALE,3,0 hours,16648.75,Ballot b
2018,1602,Working full time,Married,38,14,Associate/junior college,MALE,2,.i:  Inapplicable,16648.75,Ballot c
2018,1603,Working full time,Divorced,50,16,Bachelor's,FEMALE,2,6,-100.0,Ballot b
2018,1604,Working full time,Never married,54,16,Bachelor's,FEMALE,2,4,6309.0,Ballot a
2018,1605,Retired,Widowed,80,12,High school,FEMALE,1,.i:  Inapplicable,-100.0,Ballot c
2018,1606,Working full time,Never married,33,17,Bachelor's,FEMALE,1,4,26287.5,Ballot a
2018,1607,Working full time,Never married,25,13,High school,MALE,2,.i:  Inapplicable,-100.0,Ballot c
2018,1608,In school,Never married,22,14,High school,MALE,5,0 hours,-100.0,Ballot b
2018,1609,Working full time,Never married,38,14,Associate/junior college,FEMALE,3,3,38555.0,Ballot a
2018,1610,Working full time,Never married,25,12,High school,MALE,1,.i:  Inapplicable,13143.75,Ballot c
2018,1611,Working full time,Never married,63,12,High school,MALE,5,4,47317.5,Ballot a
2018,1612,Working full time,Never married,22,13,High school,MALE,3,.i:  Inapplicable,-100.0,Ballot c
2018,1613,Keeping house,Married,40,12,High school,FEMALE,3,2,38555.0,Ballot b
2018,1614,Retired,Married,69,12,High school,FEMALE,2,2,38555.0,Ballot a
2018,1615,Working full time,Never married,20,14,High school,FEMALE,4,.i:  Inapplicable,-100.0,Ballot c
2018,1616,Working full time,Married,54,12,High school,MALE,2,2,84120.0,Ballot b
2018,1617,In school,Never married,19,12,High school,MALE,3,.i:  Inapplicable,70100.0,Ballot c
2018,1618,Working full time,Never married,34,14,Associate/junior college,MALE,1,0 hours,14896.25,Ballot a
2018,1619,Keeping house,Married,59,16,Bachelor's,FEMALE,2,1,-100.0,Ballot a
2018,1620,Working full time,Married,59,17,Bachelor's,MALE,2,3,158201.84123,Ballot b
2018,1621,Working full time,Married,44,16,Bachelor's,FEMALE,2,1,158201.84123,Ballot a
2018,1622,Working full time,Married,34,19,Graduate,MALE,3,.i:  Inapplicable,98140.0,Ballot c
2018,1623,Working full time,Married,35,16,Bachelor's,FEMALE,2,0 hours,47317.5,Ballot b
2018,1624,Keeping house,Married,42,16,Bachelor's,FEMALE,5,2,158201.84123,Ballot a
2018,1625,Retired,Never married,86,15,High school,MALE,1,3,70100.0,Ballot b
2018,1626,Keeping house,Never married,32,15,High school,FEMALE,6,0 hours,14896.25,Ballot a
2018,1627,Other,Divorced,61,12,High school,FEMALE,1,.i:  Inapplicable,7886.25,Ballot c
2018,1628,Working full time,Never married,19,12,High school,MALE,2,2,-100.0,Ballot b
2018,1629,Other,Married,39,12,High school,MALE,4,1,38555.0,Ballot a
2018,1630,Retired,Married,71,8,Less than high school,FEMALE,4,12,31545.0,Ballot b
2018,1631,"Unemployed, laid off, looking for work",Married,49,12,High school,FEMALE,2,5,22782.5,Ballot a
2018,1632,Working full time,Never married,23,12,High school,MALE,5,.i:  Inapplicable,-100.0,Ballot c
2018,1633,Working part time,Married,56,12,High school,FEMALE,2,.i:  Inapplicable,26287.5,Ballot c
2018,1634,Working full time,Divorced,47,12,High school,MALE,2,3,70100.0,Ballot b
2018,1635,Retired,Widowed,89 or older,12,High school,FEMALE,1,4,16648.75,Ballot a
2018,1636,Retired,Divorced,66,14,High school,FEMALE,1,.i:  Inapplicable,38555.0,Ballot c
2018,1637,Working full time,Married,54,19,Graduate,FEMALE,2,1,158201.84123,Ballot a
2018,1638,Working full time,Married,33,17,Bachelor's,MALE,2,1,70100.0,Ballot b
2018,1639,Working full time,Widowed,53,13,High school,FEMALE,1,0 hours,16648.75,Ballot a
2018,1640,Retired,Married,76,11,Less than high school,MALE,2,.i:  Inapplicable,13143.75,Ballot c
2018,1641,"With a job, but not at work because of temporary illness, vacation, strike",Widowed,86,11,Less than high school,FEMALE,1,6,19277.5,Ballot b
2018,1642,Working full time,Married,61,16,Bachelor's,MALE,2,5,31545.0,Ballot b
2018,1643,Retired,Married,71,16,Graduate,FEMALE,2,4,47317.5,Ballot a
2018,1644,Working full time,Married,42,15,Associate/junior college,MALE,4,.i:  Inapplicable,47317.5,Ballot c
2018,1645,Keeping house,Divorced,23,14,High school,FEMALE,3,6,31545.0,Ballot b
2018,1646,Keeping house,Divorced,44,12,High school,MALE,2,12,7886.25,Ballot a
2018,1647,Retired,Divorced,63,15,Associate/junior college,MALE,1,.i:  Inapplicable,22782.5,Ballot c
2018,1648,Retired,Divorced,68,12,High school,FEMALE,1,1,38555.0,Ballot a
2018,1649,Working full time,Never married,30,12,High school,FEMALE,1,.i:  Inapplicable,19277.5,Ballot c
2018,1650,Retired,Widowed,82,14,High school,FEMALE,1,4,47317.5,Ballot b
2018,1651,Working full time,Never married,43,14,High school,FEMALE,1,8,14896.25,Ballot a
2018,1652,Working full time,Never married,26,13,High school,FEMALE,4,.i:  Inapplicable,16648.75,Ballot c
2018,1653,Retired,Divorced,57,14,High school,FEMALE,1,.i:  Inapplicable,22782.5,Ballot c
2018,1654,Working full time,Married,42,14,Associate/junior college,FEMALE,4,2,47317.5,Ballot b
2018,1655,Working full time,Married,42,16,Bachelor's,MALE,6,0 hours,98140.0,Ballot a
2018,1656,Retired,Married,74,12,High school,MALE,2,.i:  Inapplicable,7886.25,Ballot c
2018,1657,Working full time,Married,47,12,High school,MALE,4,4,38555.0,Ballot b
2018,1658,Working full time,Divorced,65,19,Graduate,MALE,1,.i:  Inapplicable,31545.0,Ballot c
2018,1659,Working full time,Married,37,12,High school,MALE,4,1,38555.0,Ballot b
2018,1660,Retired,Divorced,89 or older,8,Less than high school,MALE,1,1,16648.75,Ballot a
2018,1661,Working full time,Divorced,44,12,High school,MALE,3,.i:  Inapplicable,-100.0,Ballot c
2018,1662,Working part time,Divorced,77,12,High school,FEMALE,1,6,13143.75,Ballot a
2018,1663,Working part time,Never married,23,13,High school,MALE,3,.i:  Inapplicable,84120.0,Ballot c
2018,1664,Working full time,Widowed,55,16,Bachelor's,FEMALE,2,2,70100.0,Ballot b
2018,1665,Working full time,Divorced,37,19,Associate/junior college,MALE,5,.i:  Inapplicable,31545.0,Ballot c
2018,1666,Keeping house,Widowed,81,12,High school,FEMALE,1,12,6309.0,Ballot b
2018,1667,Working full time,Widowed,60,13,High school,FEMALE,1,3,47317.5,Ballot a
2018,1668,Other,Married,54,10,High school,FEMALE,3,2,9638.75,Ballot b
2018,1669,Working full time,Married,43,16,Bachelor's,MALE,4,1,112160.0,Ballot a
2018,1670,Working full time,Married,43,16,Associate/junior college,FEMALE,4,.i:  Inapplicable,47317.5,Ballot c
2018,1671,Working full time,Never married,21,12,High school,MALE,2,4,38555.0,Ballot a
2018,1672,Working full time,Divorced,51,14,Bachelor's,FEMALE,3,.i:  Inapplicable,57832.5,Ballot c
2018,1673,Working full time,Married,36,16,Bachelor's,MALE,4,2,47317.5,Ballot a
2018,1674,Retired,Divorced,69,19,Graduate,MALE,2,.i:  Inapplicable,84120.0,Ballot c
2018,1675,Working part time,Married,74,19,Graduate,MALE,2,4,84120.0,Ballot b
2018,1676,Retired,Divorced,69,16,Bachelor's,MALE,1,3,19277.5,Ballot b
2018,1677,Working part time,Married,34,12,High school,FEMALE,3,5,26287.5,Ballot b
2018,1678,Working full time,Married,30,17,Bachelor's,FEMALE,3,5,38555.0,Ballot b
2018,1679,Working full time,Divorced,73,16,Bachelor's,MALE,1,2,26287.5,Ballot a
2018,1680,Working full time,Married,34,15,High school,MALE,3,3,84120.0,Ballot b
2018,1681,Working full time,Married,34,16,Bachelor's,MALE,2,.i:  Inapplicable,98140.0,Ballot c
2018,1682,Working full time,Married,39,17,Bachelor's,MALE,3,2,57832.5,Ballot b
2018,1683,Retired,Married,34,15,Associate/junior college,MALE,3,1,26287.5,Ballot a
2018,1684,Retired,Married,65,12,High school,FEMALE,6,.i:  Inapplicable,-100.0,Ballot c
2018,1685,Working full time,Divorced,46,12,High school,FEMALE,3,.i:  Inapplicable,38555.0,Ballot c
2018,1686,Working full time,Married,37,20,Bachelor's,MALE,4,0 hours,57832.5,Ballot a
2018,1687,Working part time,Never married,22,12,High school,MALE,5,.i:  Inapplicable,47317.5,Ballot c
2018,1688,Working full time,Divorced,55,12,High school,MALE,1,2,47317.5,Ballot b
2018,1689,Working part time,Never married,59,12,High school,FEMALE,1,.i:  Inapplicable,350.5,Ballot c
2018,1690,Other,Widowed,69,18,Bachelor's,MALE,1,6,-100.0,Ballot a
2018,1691,Working part time,Divorced,55,16,Associate/junior college,FEMALE,2,2,11391.25,Ballot b
2018,1692,Working full time,Married,78,15,High school,MALE,3,3,-100.0,Ballot a
2018,1693,Retired,Widowed,88,16,Bachelor's,FEMALE,2,.i:  Inapplicable,38555.0,Ballot c
2018,1694,"With a job, but not at work because of temporary illness, vacation, strike",Never married,57,18,Graduate,FEMALE,1,10,47317.5,Ballot b
2018,1695,"Unemployed, laid off, looking for work",Separated,41,9,Less than high school,MALE,4,.i:  Inapplicable,1402.0,Ballot c
2018,1696,Other,Divorced,41,12,High school,FEMALE,5,1,-100.0,Ballot a
2018,1697,Keeping house,Divorced,56,11,Less than high school,FEMALE,3,4,6309.0,Ballot a
2018,1698,"Unemployed, laid off, looking for work",Never married,28,12,High school,MALE,2,.i:  Inapplicable,2453.5,Ballot c
2018,1699,Working full time,Married,25,13,High school,FEMALE,1,0 hours,9638.75,Ballot b
2018,1700,Other,Married,44,13,High school,MALE,4,1,38555.0,Ballot a
2018,1701,"Unemployed, laid off, looking for work",Married,34,13,High school,FEMALE,2,.i:  Inapplicable,9638.75,Ballot c
2018,1702,Working full time,Divorced,58,16,Bachelor's,MALE,2,1,57832.5,Ballot a
2018,1703,"With a job, but not at work because of temporary illness, vacation, strike",Divorced,57,12,High school,MALE,1,3,31545.0,Ballot b
2018,1704,Working full time,Never married,19,12,High school,FEMALE,1,5,2453.5,Ballot a
2018,1705,Retired,Divorced,68,12,High school,MALE,1,.i:  Inapplicable,19277.5,Ballot c
2018,1706,Working full time,Married,43,18,Graduate,MALE,6,0 hours,84120.0,Ballot a
2018,1707,Working part time,Never married,64,16,Bachelor's,MALE,1,2,6309.0,Ballot b
2018,1708,Working full time,Never married,43,15,High school,MALE,2,10,19277.5,Ballot b
